<DATE/TIME>;<UTS>;<HIGH>;<LOW>
2016-10-10 20:00:00;1476129600;620.904;617.75910244
2016-10-10 22:00:00;1476136800;619.99999999;618.75470275
2016-10-11 00:00:00;1476144000;619.99997;618.75470275
2016-10-11 02:00:00;1476151200;621.4457026;618.25000002
2016-10-11 04:00:00;1476158400;642.76554776;619.83332731
2016-10-11 06:00:00;1476165600;636.99999999;630.99999939
2016-10-11 08:00:00;1476172800;635.0;631.97004791
2016-10-11 10:00:00;1476180000;635.0;633.40768794
2016-10-11 12:00:00;1476187200;638.28914978;634.02462823
2016-10-11 14:00:00;1476194400;637.0;635.10000001
2016-10-11 16:00:00;1476201600;638.96711161;635.3
2016-10-11 18:00:00;1476208800;642.97999999;636.50780138
2016-10-11 20:00:00;1476216000;641.48000905;638.54348123
2016-10-11 22:00:00;1476223200;643.5;639.40001026
2016-10-12 00:00:00;1476230400;643.99999999;638.54348494
2016-10-12 02:00:00;1476237600;642.00064147;638.001
2016-10-12 04:00:00;1476244800;639.88383109;636.00000001
2016-10-12 06:00:00;1476252000;639.15965884;636.50000304
2016-10-12 08:00:00;1476259200;642.20000001;637.21737602
2016-10-12 10:00:00;1476266400;643.05775946;639.9904161
2016-10-12 12:00:00;1476273600;643.26992195;640.26588173
2016-10-12 14:00:00;1476280800;641.77754867;638.4811387
2016-10-12 16:00:00;1476288000;642.29999999;637.75966549
2016-10-12 18:00:00;1476295200;642.0;638.5029723
2016-10-12 20:00:00;1476302400;640.99;635.35750857
2016-10-12 22:00:00;1476309600;640.00089995;635.1
2016-10-13 00:00:00;1476316800;638.91942216;635.20012345
2016-10-13 02:00:00;1476324000;641.0;635.23
2016-10-13 04:00:00;1476331200;642.65;639.22001883
2016-10-13 06:00:00;1476338400;641.22002953;638.1004324
2016-10-13 08:00:00;1476345600;640.81483327;638.1004456
2016-10-13 10:00:00;1476352800;640.05018563;638.10043218
2016-10-13 12:00:00;1476360000;640.5;637.71282453
2016-10-13 14:00:00;1476367200;639.99989999;637.71285653
2016-10-13 16:00:00;1476374400;640.699999;636.95
2016-10-13 18:00:00;1476381600;639.99938681;635.5
2016-10-13 20:00:00;1476388800;639.13;636.30000001
2016-10-13 22:00:00;1476396000;640.6987985;635.57140342
2016-10-14 00:00:00;1476403200;639.1676185;635.76290167
2016-10-14 02:00:00;1476410400;638.5;636.8139915
2016-10-14 04:00:00;1476417600;638.93905088;637.7940257
2016-10-14 06:00:00;1476424800;639.37924092;636.70370119
2016-10-14 08:00:00;1476432000;641.22002954;637.90000001
2016-10-14 10:00:00;1476439200;641.555;639.00000405
2016-10-14 12:00:00;1476446400;642.65;637.7
2016-10-14 14:00:00;1476453600;640.6182765;638.23900001
2016-10-14 16:00:00;1476460800;641.99999999;638.9
2016-10-14 18:00:00;1476468000;642.7128;640.35003527
2016-10-14 20:00:00;1476475200;642.4555;639.6
2016-10-14 22:00:00;1476482400;642.3;639.60006301
2016-10-15 00:00:00;1476489600;643.89991253;639.60026775
2016-10-15 02:00:00;1476496800;643.26982195;641.60541862
2016-10-15 04:00:00;1476504000;643.26982195;642.24614333
2016-10-15 06:00:00;1476511200;643.26982195;642.24638867
2016-10-15 08:00:00;1476518400;643.26982195;641.29511039
2016-10-15 10:00:00;1476525600;644.99999999;642.29511545
2016-10-15 12:00:00;1476532800;646.0;643.50000032
2016-10-15 14:00:00;1476540000;645.97624852;642.29512842
2016-10-15 16:00:00;1476547200;644.41999995;642.42000193
2016-10-15 18:00:00;1476554400;643.36433049;642.448
2016-10-15 20:00:00;1476561600;642.448;639.0
2016-10-15 22:00:00;1476568800;640.99999999;639.000001
2016-10-16 00:00:00;1476576000;641.99999989;639.75980949
2016-10-16 02:00:00;1476583200;642.29512841;641.02745948
2016-10-16 04:00:00;1476590400;642.00657938;640.39720614
2016-10-16 06:00:00;1476597600;644.36854535;640.43751245
2016-10-16 08:00:00;1476604800;646.6;641.04233595
2016-10-16 10:00:00;1476612000;646.59999999;642.94071764
2016-10-16 12:00:00;1476619200;646.32999999;643.94071181
2016-10-16 14:00:00;1476626400;646.14400004;641.01
2016-10-16 16:00:00;1476633600;644.74044965;641.55000003
2016-10-16 18:00:00;1476640800;644.99999984;642.50000332
2016-10-16 20:00:00;1476648000;645.99999999;641.80662
2016-10-16 22:00:00;1476655200;645.99999998;641.95423398
2016-10-17 00:00:00;1476662400;645.54596839;642.27598394
2016-10-17 02:00:00;1476669600;645.89949868;641.9602539
2016-10-17 04:00:00;1476676800;644.78913226;641.5738637
2016-10-17 06:00:00;1476684000;646.21271582;642.18920001
2016-10-17 08:00:00;1476691200;646.6;642.54337515
2016-10-17 10:00:00;1476698400;645.19838896;642.01981751
2016-10-17 12:00:00;1476705600;643.97767359;641.87998265
2016-10-17 14:00:00;1476712800;642.89999604;641.601
2016-10-17 16:00:00;1476720000;641.86976198;639.000001
2016-10-17 18:00:00;1476727200;642.29999999;639.99329073
2016-10-17 20:00:00;1476734400;643.17707922;639.7428658
2016-10-17 22:00:00;1476741600;642.64709345;639.7428658
2016-10-18 00:00:00;1476748800;641.99999998;639.0328614
2016-10-18 02:00:00;1476756000;641.99989836;638.9505117
2016-10-18 04:00:00;1476763200;640.52980406;637.16883416
2016-10-18 06:00:00;1476770400;640.22939521;637.0
2016-10-18 08:00:00;1476777600;641.41085293;638.45
2016-10-18 10:00:00;1476784800;641.41261179;638.5
2016-10-18 12:00:00;1476792000;641.9999666;637.16800053
2016-10-18 14:00:00;1476799200;640.51501489;637.0001
2016-10-18 16:00:00;1476806400;639.95979771;637.0001
2016-10-18 18:00:00;1476813600;639.76488747;634.99958732
2016-10-18 20:00:00;1476820800;637.21021412;631.80876656
2016-10-18 22:00:00;1476828000;637.6;635.0
2016-10-19 00:00:00;1476835200;641.07602208;637.0
2016-10-19 02:00:00;1476842400;640.04999099;637.0
2016-10-19 04:00:00;1476849600;639.7658486;636.96887092
2016-10-19 06:00:00;1476856800;641.7;638.0
2016-10-19 08:00:00;1476864000;641.71511564;638.93048205
2016-10-19 10:00:00;1476871200;641.94485909;635.10091908
2016-10-19 12:00:00;1476878400;637.48964464;626.59200014
2016-10-19 14:00:00;1476885600;630.55650579;626.05
2016-10-19 16:00:00;1476892800;630.0;626.81620936
2016-10-19 18:00:00;1476900000;631.99968383;627.8
2016-10-19 20:00:00;1476907200;631.0;628.38107529
2016-10-19 22:00:00;1476914400;632.88017865;629.31145415
2016-10-20 00:00:00;1476921600;632.2912201;629.01577632
2016-10-20 02:00:00;1476928800;631.53721321;626.91
2016-10-20 04:00:00;1476936000;631.5371132;627.9900354
2016-10-20 06:00:00;1476943200;633.68687049;629.27847801
2016-10-20 08:00:00;1476950400;633.94954345;630.2373362
2016-10-20 10:00:00;1476957600;633.33752883;629.89073277
2016-10-20 12:00:00;1476964800;632.19782273;629.59046403
2016-10-20 14:00:00;1476972000;632.41383392;629.53922319
2016-10-20 16:00:00;1476979200;636.18943575;629.7
2016-10-20 18:00:00;1476986400;632.1;630.2035454
2016-10-20 20:00:00;1476993600;633.63386963;631.14755632
2016-10-20 22:00:00;1477000800;634.63204879;630.81699282
2016-10-21 00:00:00;1477008000;635.50852103;630.48413396
2016-10-21 02:00:00;1477015200;637.16989999;633.25000002
2016-10-21 04:00:00;1477022400;635.9347382;634.56896116
2016-10-21 06:00:00;1477029600;635.9347382;633.41074354
2016-10-21 08:00:00;1477036800;635.65045907;633.41074355
2016-10-21 10:00:00;1477044000;635.4799;633.45000002
2016-10-21 12:00:00;1477051200;636.91135966;633.77848536
2016-10-21 14:00:00;1477058400;636.92306381;633.50496074
2016-10-21 16:00:00;1477065600;637.0995999;635.65
2016-10-21 18:00:00;1477072800;636.24751986;634.00000008
2016-10-21 20:00:00;1477080000;635.92228056;632.83810944
2016-10-21 22:00:00;1477087200;634.99999774;632.21546866
2016-10-22 00:00:00;1477094400;634.99998857;632.56031148
2016-10-22 02:00:00;1477101600;635.97467726;634.7065149
2016-10-22 04:00:00;1477108800;636.29345999;634.99849695
2016-10-22 06:00:00;1477116000;639.0001064;635.42384434
2016-10-22 08:00:00;1477123200;641.35979039;637.96919094
2016-10-22 10:00:00;1477130400;641.38797808;638.6074779
2016-10-22 12:00:00;1477137600;642.59991;640.99999997
2016-10-22 14:00:00;1477144800;670.87468175;642.32100001
2016-10-22 16:00:00;1477152000;666.9656399;661.05000001
2016-10-22 18:00:00;1477159200;665.0;662.36700461
2016-10-22 20:00:00;1477166400;663.00000001;659.73862648
2016-10-22 22:00:00;1477173600;663.8;661.3
2016-10-23 00:00:00;1477180800;669.02920717;662.70484868
2016-10-23 02:00:00;1477188000;665.99999946;662.5
2016-10-23 04:00:00;1477195200;663.96999999;660.0
2016-10-23 06:00:00;1477202400;662.97995888;660.02000825
2016-10-23 08:00:00;1477209600;662.92000982;659.0
2016-10-23 10:00:00;1477216800;659.99999989;655.01000003
2016-10-23 12:00:00;1477224000;659.99999989;655.97772423
2016-10-23 14:00:00;1477231200;663.44569096;656.99999799
2016-10-23 16:00:00;1477238400;662.1;657.00000001
2016-10-23 18:00:00;1477245600;660.31557526;657.00000002
2016-10-23 20:00:00;1477252800;660.02682425;657.0702
2016-10-23 22:00:00;1477260000;660.91000001;657.07020005
2016-10-24 00:00:00;1477267200;659.37826053;653.0
2016-10-24 02:00:00;1477274400;659.3350069;654.16600008
2016-10-24 04:00:00;1477281600;659.05724489;656.21182395
2016-10-24 06:00:00;1477288800;656.6598363;653.49100001
2016-10-24 08:00:00;1477296000;657.3;653.49146887
2016-10-24 10:00:00;1477303200;655.99999895;653.57171472
2016-10-24 12:00:00;1477310400;655.99999996;654.00001001
2016-10-24 14:00:00;1477317600;656.39999581;654.09998178
2016-10-24 16:00:00;1477324800;656.91975932;654.09998178
2016-10-24 18:00:00;1477332000;655.88882255;654.09998176
2016-10-24 20:00:00;1477339200;655.84998392;654.09998177
2016-10-24 22:00:00;1477346400;655.847;654.1166
2016-10-25 00:00:00;1477353600;658.02458267;654.40500908
2016-10-25 02:00:00;1477360800;660.25999998;656.80365999
2016-10-25 04:00:00;1477368000;664.8;657.1235487
2016-10-25 06:00:00;1477375200;663.5499;655.90659073
2016-10-25 08:00:00;1477382400;659.99874771;656.42600655
2016-10-25 10:00:00;1477389600;659.67737661;657.00000001
2016-10-25 12:00:00;1477396800;661.34308423;657.00000348
2016-10-25 14:00:00;1477404000;661.0;657.21051665
2016-10-25 16:00:00;1477411200;661.33308422;658.55559438
2016-10-25 18:00:00;1477418400;661.98337066;659.0
2016-10-25 20:00:00;1477425600;661.93999934;658.0
2016-10-25 22:00:00;1477432800;666.0;652.96513003
2016-10-26 00:00:00;1477440000;664.99999761;658.01810158
2016-10-26 02:00:00;1477447200;664.9999994;660.66647434
2016-10-26 04:00:00;1477454400;663.93686311;658.52289334
2016-10-26 06:00:00;1477461600;663.4999;658.97617465
2016-10-26 08:00:00;1477468800;663.93686312;661.50000667
2016-10-26 10:00:00;1477476000;665.13000001;661.50004156
2016-10-26 12:00:00;1477483200;671.75999999;663.00006313
2016-10-26 14:00:00;1477490400;673.84469918;668.00000171
2016-10-26 16:00:00;1477497600;681.43391393;671.2
2016-10-26 18:00:00;1477504800;685.58889338;676.62585444
2016-10-26 20:00:00;1477512000;680.03996959;674.00001312
2016-10-26 22:00:00;1477519200;677.89999999;672.05500081
2016-10-27 00:00:00;1477526400;685.0;675.51200001
2016-10-27 02:00:00;1477533600;689.0;682.01001266
2016-10-27 04:00:00;1477540800;688.00999989;681.09299471
2016-10-27 06:00:00;1477548000;688.99998261;685.00001255
2016-10-27 08:00:00;1477555200;688.39999994;683.00000054
2016-10-27 10:00:00;1477562400;688.19996418;683.00000682
2016-10-27 12:00:00;1477569600;684.94059961;677.0
2016-10-27 14:00:00;1477576800;683.74499989;675.30002026
2016-10-27 16:00:00;1477584000;682.17376645;675.1
2016-10-27 18:00:00;1477591200;685.59778669;680.59001523
2016-10-27 20:00:00;1477598400;685.48778623;678.20000708
2016-10-27 22:00:00;1477605600;688.91;679.02000079
2016-10-28 00:00:00;1477612800;688.90999999;687.37474621
2016-10-28 02:00:00;1477620000;688.54998914;685.0
2016-10-28 04:00:00;1477627200;687.86639344;685.0
2016-10-28 06:00:00;1477634400;687.83315453;683.27333681
2016-10-28 08:00:00;1477641600;689.0;684.15396933
2016-10-28 10:00:00;1477648800;689.26713666;684.5000112
2016-10-28 12:00:00;1477656000;689.41799959;685.07797111
2016-10-28 14:00:00;1477663200;692.86033292;684.55298832
2016-10-28 16:00:00;1477670400;693.70742167;685.05948014
2016-10-28 18:00:00;1477677600;695.0;688.0
2016-10-28 20:00:00;1477684800;691.9202673;687.62271276
2016-10-28 22:00:00;1477692000;692.69796292;687.62271271
2016-10-29 00:00:00;1477699200;706.20000051;691.23743598
2016-10-29 02:00:00;1477706400;711.43513808;701.62264975
2016-10-29 04:00:00;1477713600;706.60002555;703.62999799
2016-10-29 06:00:00;1477720800;707.23580173;698.75382279
2016-10-29 08:00:00;1477728000;708.0;705.0
2016-10-29 10:00:00;1477735200;709.5215619;705.281559
2016-10-29 12:00:00;1477742400;714.49999899;706.40010032
2016-10-29 14:00:00;1477749600;722.00000076;698.34647101
2016-10-29 16:00:00;1477756800;715.89301425;702.67700001
2016-10-29 18:00:00;1477764000;721.0;714.0
2016-10-29 20:00:00;1477771200;724.5360206;715.92992847
2016-10-29 22:00:00;1477778400;720.34528672;713.14687271
2016-10-30 00:00:00;1477785600;716.21000062;695.14000258
2016-10-30 02:00:00;1477792800;708.99999999;696.13629952
2016-10-30 04:00:00;1477800000;714.99999989;707.68489462
2016-10-30 06:00:00;1477807200;713.5056522;706.9828862
2016-10-30 08:00:00;1477814400;713.5056517;710.64289302
2016-10-30 10:00:00;1477821600;713.1;706.70420575
2016-10-30 12:00:00;1477828800;711.0;698.3
2016-10-30 14:00:00;1477836000;712.87226676;700.0
2016-10-30 16:00:00;1477843200;714.50637037;706.645
2016-10-30 18:00:00;1477850400;712.93449795;706.67000661
2016-10-30 20:00:00;1477857600;707.99999919;698.52010001
2016-10-30 22:00:00;1477864800;704.99999816;698.5201
2016-10-31 00:00:00;1477872000;704.5;688.0
2016-10-31 02:00:00;1477879200;699.99999999;692.6630899
2016-10-31 04:00:00;1477886400;704.1;696.79320645
2016-10-31 06:00:00;1477893600;705.17036152;701.76689301
2016-10-31 08:00:00;1477900800;705.31626999;702.5254439
2016-10-31 10:00:00;1477908000;703.76278972;699.80745897
2016-10-31 12:00:00;1477915200;705.000003;699.92094064
2016-10-31 14:00:00;1477922400;712.03122342;703.21754242
2016-10-31 16:00:00;1477929600;709.99999948;706.425
2016-10-31 18:00:00;1477936800;709.4699499;706.425
2016-10-31 20:00:00;1477944000;709.46994993;703.4448034
2016-10-31 22:00:00;1477951200;707.77999338;699.33257497
2016-11-01 00:00:00;1477958400;715.50000001;700.0
2016-11-01 02:00:00;1477965600;714.14419435;708.52390636
2016-11-01 04:00:00;1477972800;714.14419434;709.31300001
2016-11-01 06:00:00;1477980000;728.56375;711.00000019
2016-11-01 08:00:00;1477987200;728.0;722.00000001
2016-11-01 10:00:00;1477994400;740.0;727.0
2016-11-01 12:00:00;1478001600;739.98123456;734.31000001
2016-11-01 14:00:00;1478008800;737.60000097;723.05
2016-11-01 16:00:00;1478016000;744.60000001;728.46611519
2016-11-01 18:00:00;1478023200;737.40292898;731.15800007
2016-11-01 20:00:00;1478030400;741.135;731.15800005
2016-11-01 22:00:00;1478037600;739.89999825;726.0
2016-11-02 00:00:00;1478044800;734.97999974;729.121
2016-11-02 02:00:00;1478052000;731.99999999;727.58247064
2016-11-02 04:00:00;1478059200;731.0;729.67303527
2016-11-02 06:00:00;1478066400;735.66797288;729.67303526
2016-11-02 08:00:00;1478073600;733.93776764;723.86556408
2016-11-02 10:00:00;1478080800;730.99999999;726.6282589
2016-11-02 12:00:00;1478088000;730.99999998;726.0
2016-11-02 14:00:00;1478095200;729.00000001;724.18900001
2016-11-02 16:00:00;1478102400;733.65496091;726.1645781
2016-11-02 18:00:00;1478109600;732.09999999;730.001
2016-11-02 20:00:00;1478116800;737.00000012;730.10000002
2016-11-02 22:00:00;1478124000;748.9;735.0
2016-11-03 00:00:00;1478131200;750.10000002;744.49000001
2016-11-03 02:00:00;1478138400;750.0;744.00000001
2016-11-03 04:00:00;1478145600;751.002387;745.999995
2016-11-03 06:00:00;1478152800;750.49;734.02000001
2016-11-03 08:00:00;1478160000;742.17098144;735.22523651
2016-11-03 10:00:00;1478167200;743.03128691;735.43068587
2016-11-03 12:00:00;1478174400;743.42837214;730.59999998
2016-11-03 14:00:00;1478181600;736.90024884;710.0
2016-11-03 16:00:00;1478188800;724.99999969;709.52621958
2016-11-03 18:00:00;1478196000;716.49419108;680.0
2016-11-03 20:00:00;1478203200;710.95892875;694.11111111
2016-11-03 22:00:00;1478210400;700.5969999;674.1323
2016-11-04 00:00:00;1478217600;707.99999966;684.44742857
2016-11-04 02:00:00;1478224800;706.58084001;702.01000001
2016-11-04 04:00:00;1478232000;707.0;702.0
2016-11-04 06:00:00;1478239200;706.13999999;693.1000011
2016-11-04 08:00:00;1478246400;712.83600687;701.99999998
2016-11-04 10:00:00;1478253600;711.73699999;703.24268466
2016-11-04 12:00:00;1478260800;711.73699955;704.55699755
2016-11-04 14:00:00;1478268000;709.18594892;687.91036959
2016-11-04 16:00:00;1478275200;701.55954636;688.0
2016-11-04 18:00:00;1478282400;700.997695;690.9249713
2016-11-04 20:00:00;1478289600;705.69428171;696.52998256
